cluster_id	sim_ave	sim_min	sim_max	size	composed_go
cluster_1798	0.77426	0.46150	1.00000	10	GO:0017178
cluster_1799	0.98281	0.95364	1.00000	34	GO:0004815;GO:0050560;GO:0000287;GO:0003723;GO:0005524
cluster_1800	1.00000	1.00000	1.00000	19	GO:0030268;GO:0008901
cluster_1801	1.00000	1.00000	1.00000	14	GO:0003935;GO:0008686;GO:0030145;GO:0000287
cluster_1802	0.98744	0.76133	1.00000	38	GO:0018759
cluster_1803	1.00000	1.00000	1.00000	36	GO:0003951
cluster_1804	0.99690	0.89149	1.00000	70	GO:0140664;GO:0003684
cluster_1805	1.00000	1.00000	1.00000	22	GO:0004712;GO:0061711;GO:0004222;GO:0106310;GO:0004674;GO:0005506;GO:0008270;GO:0005524
cluster_1806	0.93692	0.82376	1.00000	14	GO:0000340;GO:0017069;GO:0003729
cluster_1807	0.99862	0.92564	1.00000	108	GO:0003723;GO:0046872
cluster_1808	1.00000	1.00000	1.00000	26	GO:0004550
cluster_1809	1.00000	1.00000	1.00000	42	GO:0090729;GO:0015267
cluster_1810	1.00000	1.00000	1.00000	34	GO:0016887;GO:0000287;GO:0003723;GO:0000166
cluster_1811	1.00000	1.00000	1.00000	39	GO:0046789
cluster_1812	0.92395	0.76072	1.00000	20	GO:0035325;GO:0070976
cluster_1813	0.60695	0.25949	1.00000	107	GO:0004888;GO:0008289;GO:0038187
cluster_1814	0.88656	0.58868	1.00000	17	GO:0004753
cluster_1815	0.97500	0.75000	1.00000	20	GO:0003860
cluster_1816	0.75074	0.39257	1.00000	43	GO:0071933
cluster_1817	0.81802	0.31772	1.00000	147	GO:0019887;GO:0019210
cluster_1818	0.85447	0.63618	1.00000	5	GO:0072572;GO:0140768;GO:0042393;GO:0003682
cluster_1819	0.87627	0.50000	1.00000	78	GO:0008139;GO:0061608
cluster_1820	0.97176	0.75000	1.00000	51	GO:0019911
cluster_1821	0.98854	0.91978	1.00000	14	GO:0004483
cluster_1822	0.60276	0.25419	1.00000	41	GO:0015267
cluster_1823	1.00000	1.00000	1.00000	46	GO:0005506;GO:0051536
cluster_1824	0.63051	0.29623	1.00000	65	GO:0008201;GO:0004867
cluster_1825	1.00000	1.00000	1.00000	13	GO:0140487
cluster_1826	0.87193	0.64533	1.00000	114	GO:0030527;GO:0003682;GO:0044877;GO:0003677
cluster_1827	0.95935	0.65580	1.00000	26	GO:0016760
cluster_1828	0.86944	0.40615	1.00000	94	GO:0008373
cluster_1829	1.00000	1.00000	1.00000	19	GO:0046524
cluster_1830	0.99578	0.96611	1.00000	46	GO:0045300
cluster_1831	0.80412	0.41667	1.00000	37	GO:0004324
cluster_1832	0.76263	0.41297	1.00000	33	GO:0005515;GO:0032500;GO:0038187;GO:0042834;GO:0005524;GO:0043531;GO:0044877
cluster_1833	0.85349	0.40557	1.00000	29	GO:0004861
cluster_1834	0.91911	0.74047	1.00000	22	GO:0071771
cluster_1835	0.96543	0.80094	1.00000	20	GO:0016688
cluster_1836	0.83457	0.31096	1.00000	48	GO:0009881;GO:0042803
cluster_1837	0.97845	0.59044	1.00000	137	GO:0004784;GO:0005507
cluster_1838	0.76596	0.45014	1.00000	32	GO:0009975
cluster_1839	0.93928	0.84494	1.00000	15	GO:0016851
cluster_1840	0.97827	0.90938	1.00000	26	GO:0038199;GO:0051740;GO:0000155
cluster_1841	0.85013	0.50402	1.00000	45	GO:0016531;GO:0005507
cluster_1842	0.74395	0.32548	1.00000	66	GO:0016830
cluster_1843	0.94221	0.70375	1.00000	22	GO:0019139;GO:0071949
cluster_1844	0.87394	0.42001	1.00000	21	GO:0160198;GO:0003865;GO:0035671
cluster_1845	0.93429	0.70119	1.00000	16	GO:0004671
cluster_1846	0.66825	0.39149	1.00000	138	GO:0016791;GO:0140096;GO:0005515
cluster_1847	0.51580	0.25251	1.00000	26	GO:0016829
cluster_1848	0.99527	0.88179	1.00000	50	GO:0140825;GO:0020037
cluster_1849	0.99845	0.88982	1.00000	142	GO:0051537;GO:0009055
cluster_1850	1.00000	1.00000	1.00000	28	GO:0000977
cluster_1851	1.00000	1.00000	1.00000	17	GO:0009815;GO:0031418
cluster_1852	0.76248	0.38224	1.00000	53	GO:0016823;GO:0050163
cluster_1853	1.00000	1.00000	1.00000	11	GO:0050307
cluster_1854	0.74533	0.34600	1.00000	150	GO:0005200
cluster_1855	1.00000	1.00000	1.00000	62	GO:0015417
cluster_1856	0.95397	0.80631	1.00000	43	GO:0141093;GO:0044689
cluster_1857	1.00000	1.00000	1.00000	14	GO:0043714;GO:0003852
cluster_1858	1.00000	1.00000	1.00000	41	GO:0004081;GO:0004820;GO:0046983;GO:0140096;GO:0005524;GO:0016740
cluster_1859	1.00000	1.00000	1.00000	55	GO:0004045
cluster_1860	0.99939	0.99101	1.00000	114	GO:0005216;GO:0015078
cluster_1861	0.86512	0.28657	1.00000	181	GO:0039660
cluster_1862	0.99573	0.69059	1.00000	145	GO:0004308
cluster_1863	0.99906	0.86856	1.00000	281	GO:0005198;GO:0003723
cluster_1864	0.80227	0.38605	1.00000	117	GO:0003887
cluster_1865	0.98522	0.75000	1.00000	165	GO:0039660
cluster_1866	0.98140	0.73739	1.00000	84	GO:0004482;GO:0003968;GO:0003924
cluster_1867	0.99005	0.95966	1.00000	22	GO:0005128;GO:0005125;GO:0030295;GO:0005179
cluster_1868	0.67622	0.25448	1.00000	29	GO:0052689
cluster_1869	0.92141	0.74747	1.00000	24	GO:0035605;GO:0004365;GO:0008017;GO:0051287;GO:0050661;GO:0019828;GO:0097718
cluster_1870	0.88553	0.70564	1.00000	9	GO:0031386;GO:0097163
cluster_1871	1.00000	1.00000	1.00000	12	GO:0103016;GO:0016779;GO:0000049
cluster_1872	0.99882	0.99293	1.00000	12	GO:0003841;GO:0004366
cluster_1873	1.00000	1.00000	1.00000	11	GO:0031418;GO:0051213;GO:0016705;GO:0005506
cluster_1874	0.98140	0.93742	1.00000	25	GO:0061654
cluster_1875	0.87000	0.37160	1.00000	116	GO:0005243
cluster_1876	0.75542	0.47459	1.00000	11	GO:1990254
cluster_1877	0.73874	0.41066	1.00000	65	GO:0050839;GO:0042802;GO:0046983;GO:0044877;GO:0005102
cluster_1878	0.72992	0.37508	1.00000	45	GO:0061980
cluster_1879	0.76836	0.43437	1.00000	27	GO:0044325;GO:0017080;GO:0086006;GO:0008200;GO:0071253;GO:0043014;GO:0005246;GO:0019899;GO:0060090;GO:0005085
cluster_1880	0.75124	0.48556	1.00000	30	GO:0031593;GO:0044877;GO:0043130;GO:0051787;GO:0003684
cluster_1881	0.86617	0.57134	1.00000	31	GO:0000293
cluster_1882	0.86723	0.56177	1.00000	134	GO:0005516;GO:0004674;GO:0106310
cluster_1883	0.82706	0.63764	1.00000	29	GO:0110152;GO:0034353
cluster_1884	0.98377	0.95781	1.00000	13	GO:0019778;GO:0019779
cluster_1885	0.89874	0.81974	1.00000	31	GO:0003724;GO:0003743;GO:0051880;GO:0003729;GO:0016887;GO:0003727;GO:0031370;GO:0002151;GO:0140666;GO:0005524
cluster_1886	0.97122	0.92518	1.00000	13	GO:0003697;GO:0016779;GO:0140098
cluster_1887	1.00000	1.00000	1.00000	63	GO:0043874
cluster_1888	1.00000	1.00000	1.00000	18	GO:0004198
cluster_1889	1.00000	1.00000	1.00000	11	GO:0003688;GO:0004017;GO:0016208
cluster_1890	1.00000	1.00000	1.00000	24	GO:0036220;GO:0036222;GO:0035870
cluster_1891	0.88482	0.62500	1.00000	25	GO:0004398
cluster_1892	1.00000	1.00000	1.00000	42	GO:0004037
cluster_1893	0.92122	0.76600	1.00000	15	GO:0003735
cluster_1894	0.78033	0.31779	1.00000	43	GO:0016887;GO:0050187;GO:0052732;GO:0033883;GO:0004035;GO:0043262;GO:0004427;GO:0003924
cluster_1895	0.80532	0.44104	1.00000	46	GO:0015451
cluster_1896	0.97360	0.62594	1.00000	53	GO:0033732
cluster_1897	0.93538	0.85026	1.00000	13	GO:0000287;GO:0016787
cluster_1898	1.00000	1.00000	1.00000	11	GO:0004475
cluster_1899	1.00000	1.00000	1.00000	11	GO:0000319
cluster_1900	0.97776	0.91400	1.00000	15	GO:0010283;GO:0010284
cluster_1901	0.98286	0.58852	1.00000	48	GO:0035591
cluster_1902	0.60000	0.32740	1.00000	94	GO:0005212;GO:0005515;GO:0046872;GO:0030674;GO:0098772;GO:0044877
cluster_1903	0.63587	0.28536	1.00000	33	GO:0008750;GO:0050661;GO:0031491;GO:0051287
cluster_1904	0.93695	0.65099	1.00000	25	GO:0042826
cluster_1905	0.77087	0.36801	1.00000	42	GO:0019900
cluster_1906	0.97987	0.58814	1.00000	48	GO:0072542
cluster_1907	1.00000	1.00000	1.00000	49	GO:0042410
cluster_1908	1.00000	1.00000	1.00000	73	GO:0030269
cluster_1909	1.00000	1.00000	1.00000	13	GO:0016774;GO:0016301;GO:0005524
cluster_1910	1.00000	1.00000	1.00000	19	GO:0008966
cluster_1911	0.95474	0.85013	1.00000	13	GO:0004332;GO:0016744;GO:0016836
cluster_1912	1.00000	1.00000	1.00000	19	GO:0016763;GO:0008270;GO:0003723
cluster_1913	0.79668	0.48643	1.00000	48	GO:0016695
cluster_1914	0.99774	0.76090	1.00000	212	GO:0003785
cluster_1915	0.87352	0.51337	1.00000	38	GO:0004800;GO:0033798
cluster_1916	0.66467	0.36284	1.00000	46	GO:0030674;GO:0003677
cluster_1917	1.00000	1.00000	1.00000	21	GO:0140912
cluster_1918	1.00000	1.00000	1.00000	19	GO:0019799
cluster_1919	0.92249	0.72938	1.00000	18	GO:0015220
cluster_1920	0.79210	0.29089	1.00000	162	GO:0003899;GO:0032549;GO:0003677;GO:0046872
cluster_1921	0.96121	0.72508	1.00000	17	GO:0005200
cluster_1922	0.91931	0.51657	1.00000	25	GO:0003684
cluster_1923	0.83475	0.36313	1.00000	112	GO:0008013;GO:0045296;GO:0005509
cluster_1924	1.00000	1.00000	1.00000	12	GO:0061608;GO:0030544
cluster_1925	0.95917	0.62188	1.00000	42	GO:0030295
cluster_1926	0.99685	0.62500	1.00000	277	GO:0004140
cluster_1927	0.65168	0.34655	1.00000	103	GO:0004175;GO:0008234;GO:0005515;GO:0008236;GO:0070001;GO:0030234;GO:0140677
cluster_1928	0.98738	0.87364	1.00000	39	GO:0097602;GO:0031624;GO:0032182
cluster_1929	1.00000	1.00000	1.00000	12	GO:1990275
cluster_1930	0.74168	0.39903	1.00000	30	GO:0008289;GO:0016787;GO:0031406;GO:0042562
cluster_1931	0.76883	0.37679	1.00000	55	GO:0005520
cluster_1932	0.89107	0.69437	1.00000	17	GO:0160134;GO:0000900;GO:0035925
cluster_1933	0.73582	0.37301	1.00000	72	GO:0030234;GO:0008270;GO:0140677;GO:0005509;GO:0003676;GO:0008289
cluster_1934	1.00000	1.00000	1.00000	33	GO:0008270;GO:0016787
cluster_1935	0.97188	0.75372	1.00000	44	GO:0030612;GO:0004725
cluster_1936	1.00000	1.00000	1.00000	14	GO:0102482;GO:0008880
cluster_1937	0.99862	0.97675	1.00000	51	GO:0051117;GO:0004176;GO:0004252;GO:0042802
cluster_1938	0.98218	0.83958	1.00000	18	GO:0008531;GO:0003919
cluster_1939	0.64057	0.36331	1.00000	117	GO:0140311
cluster_1940	0.77455	0.36340	1.00000	28	GO:0070064
cluster_1941	0.72878	0.38041	1.00000	52	GO:0030246;GO:0098772
cluster_1942	0.96324	0.91179	1.00000	18	GO:0070735
cluster_1943	0.63300	0.26356	1.00000	50	GO:0140223;GO:0017025;GO:0140002;GO:0008270;GO:0000976;GO:0043175
cluster_1944	0.67436	0.39588	1.00000	58	GO:0060090;GO:0044877;GO:0019899
cluster_1945	0.95011	0.65937	1.00000	52	GO:0170057;GO:0003972;GO:0005525
cluster_1946	0.75000	0.75000	0.75000	2	GO:0047037
cluster_1947	1.00000	1.00000	1.00000	12	GO:0008316
cluster_1948	1.00000	1.00000	1.00000	17	GO:0043802;GO:0042242
cluster_1949	1.00000	1.00000	1.00000	30	GO:0015649
cluster_1950	0.99428	0.86842	1.00000	46	GO:0015503;GO:0015643
cluster_1951	0.91083	0.50000	1.00000	23	GO:0000287
cluster_1952	1.00000	1.00000	1.00000	25	GO:0097023
cluster_1953	0.98744	0.86812	1.00000	21	GO:0001883;GO:0061463;GO:0008428
cluster_1954	0.83172	0.56166	1.00000	26	GO:0016862
cluster_1955	0.92120	0.72176	1.00000	20	GO:0030246
cluster_1956	0.98552	0.84682	1.00000	47	GO:0004370
cluster_1957	0.98042	0.92093	1.00000	18	GO:0015067
cluster_1958	0.99600	0.90195	1.00000	49	GO:0009975;GO:1904047;GO:0051539;GO:0005506;GO:0016491
cluster_1959	0.95166	0.78983	1.00000	20	GO:0047935;GO:0047934;GO:0005536;GO:0070401;GO:0070403
cluster_1960	1.00000	1.00000	1.00000	40	GO:0003908
cluster_1961	0.99355	0.86462	1.00000	42	GO:0004017;GO:0016887
cluster_1962	1.00000	1.00000	1.00000	23	GO:0004484;GO:0004482
cluster_1963	0.84877	0.49906	1.00000	21	GO:0008597
cluster_1964	0.83379	0.57613	1.00000	22	GO:0141109;GO:0001671;GO:0005391;GO:0030674;GO:0051117
cluster_1965	1.00000	1.00000	1.00000	28	GO:0004476
cluster_1966	0.78862	0.47815	1.00000	37	GO:0008318
cluster_1967	0.68206	0.31120	1.00000	84	GO:0140142
cluster_1968	0.60029	0.28740	1.00000	29	GO:0019904;GO:0030674;GO:0019899;GO:0044877;GO:0005516;GO:0004860;GO:0008656;GO:0030332;GO:0061629;GO:0045182
cluster_1969	0.62543	0.30685	1.00000	102	GO:0008194;GO:0016758
cluster_1970	0.55089	0.25366	1.00000	103	GO:0004930;GO:0008066
cluster_1971	0.61052	0.25814	1.00000	92	GO:0004518;GO:0140097;GO:0016788;GO:0003677;GO:0003779;GO:0140098;GO:0046872
cluster_1972	0.88284	0.41038	1.00000	17	GO:0048306
cluster_1973	0.98387	0.75000	1.00000	31	GO:0004746
cluster_1974	0.92658	0.84581	1.00000	28	GO:0016884
cluster_1975	0.74781	0.28949	1.00000	28	GO:0043130;GO:0035800;GO:0003677;GO:0001073
cluster_1976	1.00000	1.00000	1.00000	13	GO:0046570;GO:0016832
cluster_1977	0.97414	0.80605	1.00000	15	GO:0005507;GO:0003700;GO:0003677
cluster_1978	0.86700	0.59221	1.00000	14	GO:0008908
cluster_1979	0.99948	0.99405	1.00000	23	GO:0009007;GO:1904047;GO:0043565
cluster_1980	0.94828	0.51105	1.00000	37	GO:0004308
cluster_1981	0.68349	0.45058	1.00000	41	GO:0016757;GO:0036380
cluster_1982	1.00000	1.00000	1.00000	12	GO:0043886;GO:0008878
cluster_1983	1.00000	1.00000	1.00000	12	GO:0004845;GO:0005525
cluster_1984	0.80827	0.57050	1.00000	11	GO:0061775
cluster_1985	0.97101	0.66667	1.00000	23	GO:0043822
cluster_1986	0.97723	0.80653	1.00000	18	GO:0034618;GO:0000987;GO:0003700
cluster_1987	0.99433	0.93201	1.00000	24	GO:0001000;GO:0003899
cluster_1988	1.00000	1.00000	1.00000	29	GO:0003690;GO:0008270;GO:0005524
cluster_1989	0.99729	0.96889	1.00000	23	GO:0043024;GO:0070181;GO:0003924;GO:0005525
cluster_1990	0.82971	0.47422	1.00000	41	GO:0000774;GO:0016887;GO:0098973;GO:0030235;GO:0005524;GO:0141108;GO:0005515
cluster_1991	0.99508	0.98200	1.00000	38	GO:0008762;GO:0071949
cluster_1992	0.99668	0.97998	1.00000	45	GO:0000049;GO:0019843;GO:0003735
cluster_1993	0.84042	0.41475	1.00000	187	GO:0003729;GO:0003735;GO:0019843;GO:0000049
cluster_1994	0.78976	0.25427	1.00000	20	GO:0003755
cluster_1995	0.93066	0.64655	1.00000	24	GO:0004797
cluster_1996	1.00000	1.00000	1.00000	14	GO:0000156;GO:0030295;GO:0000155
cluster_1997	0.98643	0.93633	1.00000	45	GO:0090563;GO:0055056;GO:0008982
cluster_1998	0.95197	0.90412	1.00000	40	GO:0015297;GO:0008137
cluster_1999	0.98986	0.95889	1.00000	22	GO:0050451;GO:0003756;GO:0050660;GO:0050661
cluster_2000	0.92889	0.76975	1.00000	17	GO:0030492
cluster_2001	1.00000	1.00000	1.00000	18	GO:0008955
cluster_2002	1.00000	1.00000	1.00000	25	GO:0005298;GO:0015193;GO:0031402
cluster_2003	0.95816	0.78465	1.00000	47	GO:0061595;GO:0009024;GO:0009025
cluster_2004	0.99818	0.98358	1.00000	18	GO:0000155;GO:0046983;GO:0005506;GO:0051539
cluster_2005	1.00000	1.00000	1.00000	15	GO:0030552
cluster_2006	0.61119	0.28834	1.00000	167	GO:0008270;GO:0003676;GO:0005515
cluster_2007	0.95874	0.85371	1.00000	13	GO:0004408
cluster_2008	0.81104	0.39187	1.00000	45	GO:0004620;GO:0052689;GO:0005509
cluster_2009	0.89864	0.47904	1.00000	13	GO:0004516
cluster_2010	0.98126	0.52324	1.00000	51	GO:0097602
cluster_2011	1.00000	1.00000	1.00000	13	GO:0008177;GO:0051538;GO:0048039;GO:0051537;GO:0051539;GO:0009055
cluster_2012	0.69353	0.31097	1.00000	48	GO:0005496;GO:0038023;GO:0140311;GO:0098531;GO:0000981;GO:0005113;GO:0034236;GO:0042562
cluster_2013	0.70036	0.27573	1.00000	67	GO:0038187;GO:0030246
cluster_2014	1.00000	1.00000	1.00000	13	GO:0008825
cluster_2015	1.00000	1.00000	1.00000	13	GO:0036356
cluster_2016	0.96153	0.72378	1.00000	26	GO:0106388;GO:1904047
cluster_2017	0.95131	0.67457	1.00000	231	GO:0004749
cluster_2018	0.98033	0.83753	1.00000	17	GO:0009881;GO:0004673
cluster_2019	0.86021	0.58304	1.00000	59	GO:0000155
cluster_2020	0.85818	0.65400	1.00000	31	GO:0016708
cluster_2021	0.97599	0.69988	1.00000	25	GO:0045135
cluster_2022	0.92546	0.60523	1.00000	25	GO:0061608;GO:0031267
cluster_2023	0.60653	0.27062	1.00000	18	GO:0044877
cluster_2024	0.95216	0.65284	1.00000	253	GO:0004129
cluster_2025	0.94793	0.64592	1.00000	330	GO:0004129;GO:0005507
cluster_2026	0.97137	0.55553	1.00000	229	GO:0004129;GO:0020037
cluster_2027	0.91244	0.69178	1.00000	25	GO:0008705;GO:0031419
cluster_2028	0.72262	0.33018	1.00000	62	GO:0000993
cluster_2029	0.98112	0.88159	1.00000	24	GO:0004326
cluster_2030	1.00000	1.00000	1.00000	5	GO:0140260
cluster_2031	0.96429	0.75000	1.00000	14	GO:0030943
cluster_2032	0.77521	0.61726	1.00000	6	GO:0160272;GO:0003730;GO:0008190;GO:0019904;GO:0160273;GO:0046872
cluster_2033	0.63192	0.25636	1.00000	204	GO:0140223
cluster_2034	0.90282	0.69224	1.00000	19	GO:1902936;GO:1901981
cluster_2035	0.92600	0.50000	1.00000	35	GO:0019834
cluster_2036	0.99871	0.99572	1.00000	11	GO:0001228;GO:0000978
cluster_2037	0.74826	0.34182	1.00000	80	GO:0005509;GO:0004175
cluster_2038	0.74560	0.45589	1.00000	39	GO:0016715
cluster_2039	0.94064	0.66035	1.00000	25	GO:0031492
cluster_2040	0.69884	0.40876	1.00000	15	GO:0043175;GO:0140223
cluster_2041	0.85714	0.75000	1.00000	7	GO:0030156
cluster_2042	0.72206	0.27807	1.00000	60	GO:0061659;GO:0003712;GO:0004842;GO:0019789
cluster_2043	0.82265	0.49476	1.00000	14	GO:0050811
cluster_2044	0.70287	0.43343	1.00000	42	GO:0033691;GO:0030246
cluster_2045	0.82852	0.35796	1.00000	40	GO:0000339
cluster_2046	0.83555	0.48418	1.00000	34	GO:0001848
cluster_2047	1.00000	1.00000	1.00000	16	GO:0140096;GO:0016740
cluster_2048	1.00000	1.00000	1.00000	12	GO:0141215
cluster_2049	0.67741	0.30519	1.00000	62	GO:0003677;GO:0140677;GO:0016251;GO:0030545;GO:0003712;GO:0008289;GO:0140297;GO:0001067;GO:0005102;GO:0030234
cluster_2050	0.78189	0.50876	1.00000	21	GO:0001784;GO:0005154;GO:0030159;GO:0043560;GO:0005168;GO:0046875;GO:0030971;GO:0005091;GO:0019903;GO:0017124
cluster_2051	0.82161	0.56320	1.00000	32	GO:2001069;GO:0008157
cluster_2052	0.73347	0.42979	1.00000	33	GO:0005509;GO:0048018;GO:0005102
cluster_2053	1.00000	1.00000	1.00000	14	GO:0047988;GO:0004022
cluster_2054	0.95833	0.75000	1.00000	12	GO:0046914
cluster_2055	0.90749	0.58287	1.00000	21	GO:0051879
cluster_2056	0.99444	0.98946	1.00000	14	GO:0000095
cluster_2057	0.65589	0.43159	1.00000	26	GO:0046906;GO:0019842;GO:0005515;GO:0046872;GO:0070025;GO:0072341;GO:0070026;GO:1904047;GO:1901363;GO:0019825
cluster_2058	0.66246	0.31365	1.00000	78	GO:0003727
cluster_2059	0.93314	0.87742	1.00000	11	GO:0015104;GO:0015105
cluster_2060	0.95851	0.76744	1.00000	28	GO:0030699;GO:0033794;GO:0033795
cluster_2061	1.00000	1.00000	1.00000	19	GO:0016793
cluster_2062	0.91326	0.77448	1.00000	13	GO:0016860;GO:0005506
cluster_2063	1.00000	1.00000	1.00000	20	GO:0030269;GO:0050897
cluster_2064	0.90231	0.69547	1.00000	21	GO:0016852;GO:0050897
cluster_2065	1.00000	1.00000	1.00000	23	GO:0015098
cluster_2066	0.97727	0.75000	1.00000	22	GO:0005048
cluster_2067	1.00000	1.00000	1.00000	2	GO:1990593
cluster_2068	0.98586	0.58394	1.00000	175	GO:0004360
cluster_2069	0.96399	0.54988	1.00000	25	GO:0050291
cluster_2070	1.00000	1.00000	1.00000	22	GO:0017176
cluster_2071	0.75651	0.31104	1.00000	30	GO:0070628;GO:0101005;GO:0008234
cluster_2072	0.69295	0.30146	1.00000	14	GO:0098772
cluster_2073	0.68244	0.28345	1.00000	8	GO:0016616
cluster_2074	0.68698	0.34334	1.00000	66	GO:0030674;GO:0008270
cluster_2075	1.00000	1.00000	1.00000	18	GO:0000977;GO:0000981;GO:0008270
cluster_2076	0.80717	0.44727	1.00000	60	GO:0070840
cluster_2077	0.96918	0.87097	1.00000	42	GO:0160205
cluster_2078	0.92681	0.59785	1.00000	11	GO:0048040;GO:0070403
cluster_2079	0.97575	0.87802	1.00000	19	GO:0004764
cluster_2080	0.97222	0.75000	1.00000	18	GO:0016603
cluster_2081	0.64743	0.27727	1.00000	128	GO:0030246
cluster_2082	0.94538	0.77139	1.00000	38	GO:0019104;GO:0140078;GO:0051539;GO:0003677;GO:0035514;GO:0046872
cluster_2083	1.00000	1.00000	1.00000	20	GO:0003735;GO:0003723;GO:0016740
cluster_2084	0.99168	0.92088	1.00000	37	GO:0038191;GO:0030215;GO:0045499
cluster_2085	0.91862	0.76265	1.00000	15	GO:0043515
cluster_2086	0.54404	0.25784	1.00000	52	GO:0016491;GO:0005254
cluster_2087	1.00000	1.00000	1.00000	42	GO:0047453
cluster_2088	1.00000	1.00000	1.00000	25	GO:0061711
cluster_2089	0.85714	0.75000	1.00000	7	GO:0005034
cluster_2090	0.80952	0.41667	1.00000	8	GO:0019776;GO:0031386;GO:0008047;GO:0140355
cluster_2091	0.81657	0.60335	1.00000	6	GO:0051880
cluster_2092	0.73578	0.48932	1.00000	30	GO:0042393;GO:0003682;GO:0003677;GO:0008270;GO:0042802;GO:0044877;GO:0003723;GO:0001067
cluster_2093	0.95229	0.75899	1.00000	15	GO:0033925;GO:0004040;GO:0008745
cluster_2094	0.91647	0.80119	1.00000	32	GO:0000822;GO:0005315
cluster_2095	0.90358	0.53867	1.00000	20	GO:0033204
cluster_2096	0.73969	0.52623	1.00000	24	GO:0047631
cluster_2097	0.79944	0.34338	1.00000	102	GO:0005509;GO:0140096;GO:0016787;GO:0016755
cluster_2098	1.00000	1.00000	1.00000	39	GO:0003700;GO:0003677;GO:0097367
cluster_2099	1.00000	1.00000	1.00000	20	GO:0018498
cluster_2100	1.00000	1.00000	1.00000	16	GO:0008860;GO:0008695
cluster_2101	0.98312	0.87577	1.00000	42	GO:0033982;GO:0004590
cluster_2102	0.69923	0.37435	1.00000	113	GO:0016780
cluster_2103	0.66745	0.31501	1.00000	21	GO:0045182
cluster_2104	0.99910	0.75000	1.00000	556	GO:0008137
cluster_2105	0.99877	0.99325	1.00000	11	GO:0015075
cluster_2106	0.77613	0.32134	1.00000	122	GO:0140677
cluster_2107	0.67176	0.28294	1.00000	31	GO:0016830;GO:0008840
cluster_2108	0.82919	0.26333	1.00000	55	GO:0008836
cluster_2109	1.00000	1.00000	1.00000	13	GO:0033711;GO:0030267;GO:0016618;GO:0051287;GO:0046983
cluster_2110	1.00000	1.00000	1.00000	14	GO:0018753
cluster_2111	0.80585	0.38389	1.00000	119	GO:0016747
cluster_2112	0.97720	0.96307	1.00000	11	GO:0005229;GO:0008237
cluster_2113	0.98092	0.79013	1.00000	22	GO:0050334
cluster_2114	0.64176	0.30673	1.00000	25	GO:0008094;GO:0004386;GO:0003697;GO:0016887;GO:0042802;GO:0032138;GO:0140612;GO:0042162;GO:0005524;GO:0000400
cluster_2115	1.00000	1.00000	1.00000	16	GO:0008308
cluster_2116	0.63805	0.35802	1.00000	16	GO:0032567;GO:0016788;GO:0004540;GO:0003697;GO:0005525;GO:0003723;GO:0046872
cluster_2117	1.00000	1.00000	1.00000	49	GO:0005186
cluster_2118	0.70126	0.32876	1.00000	23	GO:0071813;GO:0034185;GO:0004252;GO:0070326;GO:0034190;GO:0050750;GO:0008289;GO:0098772
cluster_2119	0.89265	0.67285	1.00000	15	GO:0004419
cluster_2120	0.99298	0.96725	1.00000	72	GO:0004693;GO:0106310
cluster_2121	0.84955	0.51182	1.00000	18	GO:0042393;GO:0003714
cluster_2122	0.87754	0.35754	1.00000	48	GO:0017147
cluster_2123	0.87276	0.66667	1.00000	16	GO:0008430
cluster_2124	0.79362	0.30000	1.00000	91	GO:0001671
cluster_2125	0.97096	0.80584	1.00000	38	GO:0000339;GO:0003729
cluster_2126	0.94885	0.75602	1.00000	16	GO:0061575;GO:0043130;GO:0042393;GO:0019901
cluster_2127	0.96748	0.41667	1.00000	117	GO:0042302
cluster_2128	0.86877	0.62500	1.00000	15	GO:0042030
cluster_2129	0.96552	0.86000	1.00000	29	GO:0008418;GO:0070773
cluster_2130	0.99700	0.85000	1.00000	111	GO:0003677;GO:0005198
cluster_2131	0.90473	0.67143	1.00000	12	GO:0052885;GO:0052884;GO:0050251;GO:0003834;GO:1901612;GO:0031210;GO:0001786
cluster_2132	1.00000	1.00000	1.00000	30	GO:0031423
cluster_2133	0.98035	0.76069	1.00000	59	GO:0005047
cluster_2134	0.91856	0.62744	1.00000	46	GO:0003904;GO:0071949
cluster_2135	0.97197	0.72755	1.00000	28	GO:0009002
cluster_2136	0.79879	0.28373	1.00000	206	GO:0008009;GO:0048020
cluster_2137	0.96357	0.82257	1.00000	29	GO:0008784;GO:0030170;GO:0042803
cluster_2138	0.94618	0.70401	1.00000	11	GO:0004129;GO:0020037;GO:0004519
cluster_2139	0.82817	0.32866	1.00000	62	GO:0140313
cluster_2140	0.97191	0.76120	1.00000	17	GO:0018822
